LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Thu Sep 07 10:43:24 +0330 2023
 6054 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -77.329989 77.329989  xlo xhi
 -77.329989 77.329989  ylo yhi
 -1.2000000 30.000000  zlo zhi

# Pair Coeffs
#
# 1  H
# 2  O
# 3  Pt

 Masses

 1 1.007940 # H
 2 15.999400 # O
 3 195.084000 # Pt

 Atoms # charge

201 3 0.000000 -73.815002 49.912998 -0.994000 # Pt
202 3 0.000000 -72.408997 51.319000 0.994000 # Pt
203 3 0.000000 -73.815002 52.724998 -0.994000 # Pt
204 3 0.000000 -72.408997 54.131001 0.994000 # Pt
205 3 0.000000 -73.815002 55.536999 -0.994000 # Pt
206 3 0.000000 -72.408997 56.943001 0.994000 # Pt
207 3 0.000000 -73.815002 58.348999 -0.994000 # Pt
208 3 0.000000 -72.408997 59.755001 0.994000 # Pt
209 3 0.000000 -73.815002 61.160999 -0.994000 # Pt
210 3 0.000000 -72.408997 62.567001 0.994000 # Pt
211 3 0.000000 -73.815002 63.973000 -0.994000 # Pt
212 3 0.000000 -72.408997 65.378998 0.994000 # Pt
213 3 0.000000 -73.815002 66.785004 -0.994000 # Pt
214 3 0.000000 -72.408997 68.191002 0.994000 # Pt
215 3 0.000000 -73.815002 69.597000 -0.994000 # Pt
216 3 0.000000 -72.408997 71.002998 0.994000 # Pt
217 3 0.000000 -73.815002 72.408997 -0.994000 # Pt
218 3 0.000000 -72.408997 73.815002 0.994000 # Pt
219 3 0.000000 -73.815002 75.221001 -0.994000 # Pt
220 3 0.000000 -72.408997 76.626999 0.994000 # Pt
221 3 0.000000 -71.002998 -76.626999 -0.994000 # Pt
222 3 0.000000 -69.597000 -75.221001 0.994000 # Pt
223 3 0.000000 -71.002998 -73.815002 -0.994000 # Pt
224 3 0.000000 -69.597000 -72.408997 0.994000 # Pt
225 3 0.000000 -71.002998 -71.002998 -0.994000 # Pt
226 3 0.000000 -69.597000 -69.597000 0.994000 # Pt
227 3 0.000000 -71.002998 -68.191002 -0.994000 # Pt
228 3 0.000000 -69.597000 -66.785004 0.994000 # Pt
229 3 0.000000 -71.002998 -65.378998 -0.994000 # Pt
230 3 0.000000 -69.597000 -63.973000 0.994000 # Pt
231 3 0.000000 -71.002998 -62.567001 -0.994000 # Pt
232 3 0.000000 -69.597000 -61.160999 0.994000 # Pt
233 3 0.000000 -71.002998 -59.755001 -0.994000 # Pt
234 3 0.000000 -69.597000 -58.348999 0.994000 # Pt
235 3 0.000000 -71.002998 -56.943001 -0.994000 # Pt
236 3 0.000000 -69.597000 -55.536999 0.994000 # Pt
237 3 0.000000 -71.002998 -54.131001 -0.994000 # Pt
238 3 0.000000 -69.597000 -52.724998 0.994000 # Pt
239 3 0.000000 -71.002998 -51.319000 -0.994000 # Pt
240 3 0.000000 -69.597000 -49.912998 0.994000 # Pt
241 3 0.000000 -71.002998 -48.507000 -0.994000 # Pt
